Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
2014-06-07 05:00:00.000 +0200,Clear,rain,13.505555555555556,13.505555555555556,0.89,10.1269,340.0,14.9569,0.0,1017.48,Partly cloudy starting in the morning continuing until night.,0.9659258262890683,0.25881904510252074,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 06:00:00.000 +0200,Clear,rain,15.938888888888888,15.938888888888888,0.81,9.4024,333.0,15.826300000000002,0.0,1017.76,Partly cloudy starting in the morning continuing until night.,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 07:00:00.000 +0200,Clear,rain,18.761111111111106,18.761111111111106,0.73,11.27,2.0,15.826300000000002,0.0,1017.76,Partly cloudy starting in the morning continuing until night.,0.9659258262890683,-0.25881904510252063,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 08:00:00.000 +0200,Partly Cloudy,rain,20.99444444444445,20.99444444444445,0.65,10.6582,26.0,15.1823,0.0,1018.1,Partly cloudy starting in the morning continuing until night.,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 09:00:00.000 +0200,Clear,rain,22.800000000000004,22.800000000000004,0.65,9.2253,354.0,16.1,0.0,1018.13,Partly cloudy starting in the morning continuing until night.,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 10:00:00.000 +0200,Partly Cloudy,rain,25.0,25.0,0.54,9.160900000000002,352.0,16.1,0.0,1018.03,Partly cloudy starting in the morning continuing until night.,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 11:00:00.000 +0200,Partly Cloudy,rain,27.066666666666663,27.17222222222222,0.45,11.8979,358.0,15.552600000000002,0.0,1017.82,Partly cloudy starting in the morning continuing until night.,0.258819045102521,-0.9659258262890682,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 12:00:00.000 +0200,Partly Cloudy,rain,27.71111111111111,27.31666666666667,0.38,13.9909,351.0,16.1,0.0,1017.64,Partly cloudy starting in the morning continuing until night.,1.2246467991473532e-16,-1.0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 13:00:00.000 +0200,Partly Cloudy,rain,28.75,27.883333333333333,0.34,9.0804,2.0,16.1,0.0,1017.55,Partly cloudy starting in the morning continuing until night.,-0.2588190451025208,-0.9659258262890683,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 14:00:00.000 +0200,Partly Cloudy,rain,28.83333333333333,27.855555555555554,0.32,12.9605,343.0,15.552600000000002,0.0,1017.44,Partly cloudy starting in the morning continuing until night.,-0.4999999999999997,-0.8660254037844388,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 15:00:00.000 +0200,Partly Cloudy,rain,29.95,29.02777777777778,0.34,12.397,358.0,16.1,0.0,1017.04,Partly cloudy starting in the morning continuing until night.,-0.7071067811865471,-0.7071067811865479,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 16:00:00.000 +0200,Partly Cloudy,rain,29.92777777777778,29.0,0.34,10.4972,351.0,16.1,0.0,1016.75,Partly cloudy starting in the morning continuing until night.,-0.8660254037844385,-0.5000000000000004,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 17:00:00.000 +0200,Partly Cloudy,rain,28.950000000000003,28.177777777777777,0.35,8.6135,327.0,15.552600000000002,0.0,1016.45,Partly cloudy starting in the morning continuing until night.,-0.9659258262890683,-0.25881904510252063,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 18:00:00.000 +0200,Partly Cloudy,rain,28.838888888888885,27.91111111111111,0.33,12.2038,10.0,16.1,0.0,1016.44,Partly cloudy starting in the morning continuing until night.,-1.0,-1.8369701987210297e-16,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 19:00:00.000 +0200,Partly Cloudy,rain,27.266666666666666,27.23888888888889,0.43,9.1126,351.0,16.1,0.0,1016.63,Partly cloudy starting in the morning continuing until night.,-0.9659258262890684,0.2588190451025203,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 20:00:00.000 +0200,Partly Cloudy,rain,24.39444444444444,24.39444444444444,0.51,10.1752,340.0,15.552600000000002,0.0,1016.82,Partly cloudy starting in the morning continuing until night.,-0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 21:00:00.000 +0200,Partly Cloudy,rain,22.16111111111111,22.16111111111111,0.59,4.7495,330.0,16.1,0.0,1017.24,Partly cloudy starting in the morning continuing until night.,-0.7071067811865477,0.7071067811865474,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 22:00:00.000 +0200,Partly Cloudy,rain,20.32777777777778,20.32777777777778,0.69,3.22,330.0,16.1,0.0,1017.86,Partly cloudy starting in the morning continuing until night.,-0.5000000000000004,0.8660254037844384,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-07 23:00:00.000 +0200,Clear,rain,19.41111111111111,19.41111111111111,0.68,6.021400000000001,330.0,15.1823,0.0,1018.41,Partly cloudy starting in the morning continuing until night.,-0.25881904510252157,0.9659258262890681,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2014-06-08 00:00:00.000 +0200,Clear,rain,17.62222222222222,17.62222222222222,0.75,6.1502,330.0,16.1,0.0,1018.65,Partly cloudy starting overnight.,0.0,1.0,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 01:00:00.000 +0200,Partly Cloudy,rain,17.52777777777778,17.52777777777778,0.76,6.4078,349.0,16.1,0.0,1018.65,Partly cloudy starting overnight.,0.25881904510252074,0.9659258262890683,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 02:00:00.000 +0200,Partly Cloudy,rain,16.927777777777777,16.927777777777777,0.76,6.0858,342.0,15.1823,0.0,1018.74,Partly cloudy starting overnight.,0.49999999999999994,0.8660254037844387,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 03:00:00.000 +0200,Partly Cloudy,rain,16.005555555555556,16.005555555555556,0.78,6.1985,331.0,16.1,0.0,1018.85,Partly cloudy starting overnight.,0.7071067811865476,0.7071067811865476,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 04:00:00.000 +0200,Partly Cloudy,rain,14.966666666666663,14.966666666666663,0.83,7.776300000000001,321.0,16.1,0.0,1018.93,Partly cloudy starting overnight.,0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 05:00:00.000 +0200,Partly Cloudy,rain,14.41111111111111,14.41111111111111,0.84,10.7387,332.0,15.1823,0.0,1019.08,Partly cloudy starting overnight.,0.9659258262890683,0.25881904510252074,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 06:00:00.000 +0200,Partly Cloudy,rain,15.011111111111113,15.011111111111113,0.83,11.27,330.0,16.1,0.0,1019.17,Partly cloudy starting overnight.,1.0,6.123233995736766e-17,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 07:00:00.000 +0200,Partly Cloudy,rain,20.933333333333337,20.933333333333337,0.69,9.2092,10.0,16.1,0.0,1019.45,Partly cloudy starting overnight.,0.9659258262890683,-0.25881904510252063,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 08:00:00.000 +0200,Partly Cloudy,rain,22.80555555555556,22.80555555555556,0.65,8.9838,1.0,15.552600000000002,0.0,1019.51,Partly cloudy starting overnight.,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 09:00:00.000 +0200,Partly Cloudy,rain,25.97222222222222,25.97222222222222,0.54,4.83,0.0,16.1,0.0,1019.83,Partly cloudy starting overnight.,0.7071067811865476,-0.7071067811865475,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 10:00:00.000 +0200,Partly Cloudy,rain,27.71111111111111,28.06111111111112,0.49,10.706500000000002,351.0,16.1,0.0,1019.83,Partly cloudy starting overnight.,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 11:00:00.000 +0200,Partly Cloudy,rain,28.86111111111111,28.244444444444447,0.37,12.4936,350.0,15.552600000000002,0.0,1019.83,Partly cloudy starting overnight.,0.258819045102521,-0.9659258262890682,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 12:00:00.000 +0200,Partly Cloudy,rain,29.95,29.02777777777778,0.34,11.9623,351.0,16.1,0.0,1019.83,Partly cloudy starting overnight.,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 13:00:00.000 +0200,Mostly Cloudy,rain,31.016666666666666,29.93333333333333,0.32,9.2897,341.0,16.1,0.0,1019.64,Partly cloudy starting overnight.,-0.2588190451025208,-0.9659258262890683,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 14:00:00.000 +0200,Mostly Cloudy,rain,31.022222222222226,29.899999999999995,0.32,11.0124,336.0,15.552600000000002,0.0,1019.42,Partly cloudy starting overnight.,-0.4999999999999997,-0.8660254037844388,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 15:00:00.000 +0200,Mostly Cloudy,rain,31.13333333333334,29.75555555555556,0.29,10.722600000000002,350.0,16.1,0.0,1019.04,Partly cloudy starting overnight.,-0.7071067811865471,-0.7071067811865479,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 16:00:00.000 +0200,Mostly Cloudy,rain,31.11111111111111,29.59444444444444,0.27,10.996300000000002,20.0,16.1,0.0,1018.64,Partly cloudy starting overnight.,-0.8660254037844385,-0.5000000000000004,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 17:00:00.000 +0200,Mostly Cloudy,rain,31.116666666666667,29.96111111111112,0.31,9.7566,22.0,15.552600000000002,0.0,1018.46,Partly cloudy starting overnight.,-0.9659258262890683,-0.25881904510252063,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 18:00:00.000 +0200,Mostly Cloudy,rain,31.061111111111103,29.544444444444448,0.27,10.5294,28.0,10.2557,0.0,1018.44,Partly cloudy starting overnight.,-1.0,-1.8369701987210297e-16,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 19:00:00.000 +0200,Partly Cloudy,rain,28.88888888888889,27.955555555555552,0.33,7.728,9.0,10.2557,0.0,1018.54,Partly cloudy starting overnight.,-0.9659258262890684,0.2588190451025203,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 20:00:00.000 +0200,Partly Cloudy,rain,26.43888888888889,26.43888888888889,0.42,9.7244,7.0,10.577700000000002,0.0,1018.67,Partly cloudy starting overnight.,-0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 21:00:00.000 +0200,Partly Cloudy,rain,22.73333333333333,22.73333333333333,0.53,4.83,30.0,16.1,0.0,1019.51,Partly cloudy starting overnight.,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 22:00:00.000 +0200,Partly Cloudy,rain,22.600000000000005,22.600000000000005,0.56,6.44,50.0,16.1,0.0,1020.03,Partly cloudy starting overnight.,-0.5000000000000004,0.8660254037844384,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-08 23:00:00.000 +0200,Partly Cloudy,rain,19.60555555555556,19.60555555555556,0.69,3.22,5.0,15.1823,0.0,1019.94,Partly cloudy starting overnight.,-0.25881904510252157,0.9659258262890681,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2014-06-09 00:00:00.000 +0200,Clear,rain,18.200000000000003,18.200000000000003,0.76,6.279,339.0,16.1,0.0,1019.85,Partly cloudy starting in the morning.,0.0,1.0,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 01:00:00.000 +0200,Clear,rain,17.11111111111111,17.11111111111111,0.78,3.0751,350.0,16.1,0.0,1020.04,Partly cloudy starting in the morning.,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 02:00:00.000 +0200,Clear,rain,17.461111111111112,17.461111111111112,0.74,6.1019000000000005,359.0,15.1823,0.0,1020.02,Partly cloudy starting in the morning.,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 03:00:00.000 +0200,Clear,rain,16.072222222222223,16.072222222222223,0.81,6.4078,359.0,16.1,0.0,1019.95,Partly cloudy starting in the morning.,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 04:00:00.000 +0200,Clear,rain,15.47222222222222,15.47222222222222,0.84,3.2039,359.0,16.1,0.0,1019.85,Partly cloudy starting in the morning.,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 05:00:00.000 +0200,Clear,rain,15.344444444444443,15.344444444444443,0.82,3.1556,353.0,15.1823,0.0,1019.97,Partly cloudy starting in the morning.,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 06:00:00.000 +0200,Clear,rain,17.627777777777776,17.627777777777776,0.79,9.2253,340.0,16.1,0.0,1020.04,Partly cloudy starting in the morning.,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 07:00:00.000 +0200,Clear,rain,21.97777777777777,21.97777777777777,0.6,9.4829,11.0,16.1,0.0,1020.04,Partly cloudy starting in the morning.,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 08:00:00.000 +0200,Partly Cloudy,rain,23.82222222222222,23.82222222222222,0.58,9.1448,13.0,15.552600000000002,0.0,1020.1,Partly cloudy starting in the morning.,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 09:00:00.000 +0200,Partly Cloudy,rain,27.15,27.61111111111111,0.51,7.6636,354.0,16.1,0.0,1020.03,Partly cloudy starting in the morning.,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 10:00:00.000 +0200,Partly Cloudy,rain,27.82222222222222,27.90555555555556,0.46,9.7244,31.0,16.1,0.0,1019.94,Partly cloudy starting in the morning.,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 11:00:00.000 +0200,Partly Cloudy,rain,29.88333333333334,29.13888888888889,0.36,11.9462,358.0,15.552600000000002,0.0,1020.02,Partly cloudy starting in the morning.,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 12:00:00.000 +0200,Partly Cloudy,rain,31.08333333333333,30.05555555555556,0.32,15.4721,359.0,16.1,0.0,1020.03,Partly cloudy starting in the morning.,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 13:00:00.000 +0200,Partly Cloudy,rain,31.13333333333334,29.65555555555555,0.28,15.649200000000002,20.0,16.1,0.0,1019.73,Partly cloudy starting in the morning.,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 14:00:00.000 +0200,Partly Cloudy,rain,32.06666666666667,30.577777777777783,0.27,12.380900000000002,353.0,15.552600000000002,0.0,1019.32,Partly cloudy starting in the morning.,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 15:00:00.000 +0200,Partly Cloudy,rain,32.266666666666666,30.87222222222222,0.28,12.2843,343.0,16.1,0.0,1018.83,Partly cloudy starting in the morning.,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 16:00:00.000 +0200,Partly Cloudy,rain,32.75555555555555,30.938888888888886,0.23,11.0446,353.0,16.1,0.0,1018.34,Partly cloudy starting in the morning.,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 17:00:00.000 +0200,Partly Cloudy,rain,32.16111111111111,30.450000000000003,0.25,11.8818,2.0,15.552600000000002,0.0,1018.02,Partly cloudy starting in the morning.,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 18:00:00.000 +0200,Partly Cloudy,rain,32.22222222222222,30.633333333333333,0.26,12.5419,1.0,16.1,0.0,1017.73,Partly cloudy starting in the morning.,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 19:00:00.000 +0200,Partly Cloudy,rain,30.022222222222226,29.07222222222222,0.34,9.2736,1.0,16.1,0.0,1017.44,Partly cloudy starting in the morning.,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 20:00:00.000 +0200,Partly Cloudy,rain,27.600000000000005,27.3,0.4,8.162700000000001,352.0,15.552600000000002,0.0,1017.54,Partly cloudy starting in the morning.,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 21:00:00.000 +0200,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.53,7.679699999999999,0.0,16.1,0.0,1017.83,Partly cloudy starting in the morning.,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 22:00:00.000 +0200,Partly Cloudy,rain,22.61666666666666,22.61666666666666,0.6,10.851400000000002,359.0,16.1,0.0,1018.24,Partly cloudy starting in the morning.,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-09 23:00:00.000 +0200,Partly Cloudy,rain,21.166666666666664,21.166666666666664,0.63,3.3971,348.0,15.1823,0.0,1018.46,Partly cloudy starting in the morning.,-0.25881904510252157,0.9659258262890681,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2014-06-10 00:00:00.000 +0200,Partly Cloudy,rain,18.772222222222226,18.772222222222226,0.74,3.3488,338.0,16.1,0.0,1018.63,Partly cloudy until night.,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 01:00:00.000 +0200,Partly Cloudy,rain,17.68888888888889,17.68888888888889,0.78,6.3434,8.0,16.1,0.0,1018.84,Partly cloudy until night.,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 02:00:00.000 +0200,Partly Cloudy,rain,17.516666666666666,17.516666666666666,0.76,6.166300000000001,333.0,15.1823,0.0,1019.01,Partly cloudy until night.,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 03:00:00.000 +0200,Partly Cloudy,rain,16.555555555555557,16.555555555555557,0.78,6.1341,331.0,16.1,0.0,1018.95,Partly cloudy until night.,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 04:00:00.000 +0200,Partly Cloudy,rain,16.53333333333333,16.53333333333333,0.78,6.6654,330.0,16.1,0.0,1018.65,Partly cloudy until night.,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 05:00:00.000 +0200,Partly Cloudy,rain,16.33888888888889,16.33888888888889,0.78,9.8532,331.0,14.296800000000005,0.0,1018.59,Partly cloudy until night.,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 06:00:00.000 +0200,Clear,rain,17.76111111111111,17.76111111111111,0.78,3.1878,322.0,16.1,0.0,1018.64,Partly cloudy until night.,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 07:00:00.000 +0200,Clear,rain,22.022222222222226,22.022222222222226,0.61,9.3541,20.0,16.1,0.0,1018.45,Partly cloudy until night.,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 08:00:00.000 +0200,Clear,rain,24.822222222222223,24.822222222222223,0.52,8.3237,26.0,15.1823,0.0,1018.68,Partly cloudy until night.,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 09:00:00.000 +0200,Clear,rain,27.73333333333333,27.661111111111115,0.43,7.760200000000001,59.0,16.1,0.0,1018.51,Partly cloudy until night.,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 10:00:00.000 +0200,Clear,rain,29.97777777777777,29.33888888888889,0.37,7.824600000000001,39.0,16.1,0.0,1018.32,Partly cloudy until night.,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 11:00:00.000 +0200,Partly Cloudy,rain,31.05,30.077777777777776,0.33,4.9266000000000005,47.0,15.552600000000002,0.0,1018.31,Partly cloudy until night.,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 12:00:00.000 +0200,Partly Cloudy,rain,32.75555555555555,31.54444444444444,0.29,7.631400000000001,331.0,16.1,0.0,1018.12,Partly cloudy until night.,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 13:00:00.000 +0200,Partly Cloudy,rain,32.800000000000004,31.59444444444445,0.29,3.2039,71.0,16.1,0.0,1017.83,Partly cloudy until night.,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 14:00:00.000 +0200,Partly Cloudy,rain,33.65,31.96111111111111,0.24,7.921200000000001,6.0,15.552600000000002,0.0,1017.38,Partly cloudy until night.,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 15:00:00.000 +0200,Partly Cloudy,rain,33.888888888888886,32.37777777777777,0.25,7.4704,331.0,16.1,0.0,1016.92,Partly cloudy until night.,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 16:00:00.000 +0200,Partly Cloudy,rain,33.91111111111112,32.4,0.25,7.808499999999999,359.0,16.1,0.0,1016.32,Partly cloudy until night.,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 17:00:00.000 +0200,Partly Cloudy,rain,33.794444444444444,31.65555555555556,0.19,6.5688,309.0,15.552600000000002,0.0,1015.76,Partly cloudy until night.,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 18:00:00.000 +0200,Partly Cloudy,rain,32.800000000000004,31.36111111111111,0.27,4.652900000000001,11.0,15.826300000000002,0.0,1015.62,Partly cloudy until night.,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 19:00:00.000 +0200,Partly Cloudy,rain,32.66111111111112,31.61111111111111,0.3,3.5742000000000007,332.0,15.826300000000002,0.0,1015.55,Partly cloudy until night.,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 20:00:00.000 +0200,Partly Cloudy,rain,28.916666666666668,28.72777777777777,0.42,4.2987,333.0,15.3111,0.0,1015.84,Partly cloudy until night.,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 21:00:00.000 +0200,Mostly Cloudy,rain,24.90555555555555,24.90555555555555,0.59,2.9302,270.0,9.982,0.0,1016.09,Partly cloudy until night.,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 22:00:00.000 +0200,Mostly Cloudy,rain,25.744444444444447,25.744444444444447,0.47,15.6009,41.0,10.2557,0.0,1016.75,Partly cloudy until night.,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-10 23:00:00.000 +0200,Mostly Cloudy,rain,25.55,25.55,0.48,15.7136,28.0,15.552600000000002,0.0,1017.22,Partly cloudy until night.,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2014-06-11 00:00:00.000 +0200,Mostly Cloudy,rain,24.60555555555556,24.60555555555556,0.52,11.27,40.0,16.1,0.0,1017.14,Partly cloudy throughout the day.,0.0,1.0,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2014-06-11 01:00:00.000 +0200,Mostly Cloudy,rain,22.016666666666666,22.016666666666666,0.67,3.1556,358.0,16.1,0.0,1017.25,Partly cloudy throughout the day.,0.25881904510252074,0.9659258262890683,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2014-06-11 02:00:00.000 +0200,Mostly Cloudy,rain,20.18333333333333,20.18333333333333,0.77,5.9087000000000005,332.0,15.1823,0.0,1016.91,Partly cloudy throughout the day.,0.49999999999999994,0.8660254037844387,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2014-06-11 03:00:00.000 +0200,Mostly Cloudy,rain,19.372222222222224,19.372222222222224,0.78,3.0751,350.0,16.1,0.0,1017.06,Partly cloudy throughout the day.,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2014-06-11 04:00:00.000 +0200,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.87,6.44,340.0,16.0517,0.0,1017.15,Partly cloudy throughout the day.,0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2014-06-11 05:00:00.000 +0200,Partly Cloudy,rain,17.577777777777776,17.577777777777776,0.83,10.465,340.0,15.150100000000002,0.0,1017.52,Partly cloudy throughout the day.,0.9659258262890683,0.25881904510252074,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
